2025-07-02 14:49:44.534189	https://www.encodeproject.org/report/?type=File&searchTerm=encode-re2g+thresholded&output_type=thresholded+element+gene+links&status%21=archived&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF362RRK/	ENCFF362RRK	ENCFF362RRK	/annotations/ENCSR842NTB/	GRCh38			bed	bed bed3+	bed3+	3712654	DNase-seq	stimulated activated CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF362RRK/@@download/ENCFF362RRK.bed.gz	/files/ENCFF415NMK/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:19:21.713003+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF834NHV/	ENCFF834NHV	ENCFF834NHV	/annotations/ENCSR140QOX/	GRCh38			bed	bed bed3+	bed3+	3788422	DNase-seq	naive thymus-derived CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF834NHV/@@download/ENCFF834NHV.bed.gz	/files/ENCFF839IXZ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:44:29.669164+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF587JYA/	ENCFF587JYA	ENCFF587JYA	/annotations/ENCSR193KXI/	GRCh38			bed	bed bed3+	bed3+	3364956	DNase-seq	stimulated activated CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF587JYA/@@download/ENCFF587JYA.bed.gz	/files/ENCFF088BMF/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:18:49.251577+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF792WIV/	ENCFF792WIV	ENCFF792WIV	/annotations/ENCSR393ZNM/	GRCh38			bed	bed bed3+	bed3+	3512269	DNase-seq	stimulated activated CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF792WIV/@@download/ENCFF792WIV.bed.gz	/files/ENCFF390SGC/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:18:11.558336+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF437UUP/	ENCFF437UUP	ENCFF437UUP	/annotations/ENCSR006OUR/	GRCh38			bed	bed bed3+	bed3+	3712484	DNase-seq	stimulated activated CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF437UUP/@@download/ENCFF437UUP.bed.gz	/files/ENCFF043SUU/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:18:40.006733+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF707FOB/	ENCFF707FOB	ENCFF707FOB	/annotations/ENCSR147TQJ/	GRCh38			bed	bed bed3+	bed3+	3669050	DNase-seq	stimulated activated CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF707FOB/@@download/ENCFF707FOB.bed.gz	/files/ENCFF551AKS/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:18:44.597000+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF386LSH/	ENCFF386LSH	ENCFF386LSH	/annotations/ENCSR572LBY/	GRCh38			bed	bed bed3+	bed3+	3525868	DNase-seq	naive thymus-derived CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF386LSH/@@download/ENCFF386LSH.bed.gz	/files/ENCFF271FDP/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:44:43.833533+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF404ACN/	ENCFF404ACN	ENCFF404ACN	/annotations/ENCSR365PGQ/	GRCh38			bed	bed bed3+	bed3+	3700152	DNase-seq	posterior cingulate gyrus	brain				/files/ENCFF404ACN/@@download/ENCFF404ACN.bed.gz	/files/ENCFF765CRH/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:01:41.831100+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF238VSL/	ENCFF238VSL	ENCFF238VSL	/annotations/ENCSR391RFR/	GRCh38			bed	bed bed3+	bed3+	3634024	DNase-seq	activated CD8-positive, alpha-beta T cell					/files/ENCFF238VSL/@@download/ENCFF238VSL.bed.gz	/files/ENCFF622GIW/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:45:20.618824+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF412AQY/	ENCFF412AQY	ENCFF412AQY	/annotations/ENCSR132MYN/	GRCh38			bed	bed bed3+	bed3+	3853283	DNase-seq	stimulated activated effector memory CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF412AQY/@@download/ENCFF412AQY.bed.gz	/files/ENCFF298KFK/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:19:53.447302+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF835SEA/	ENCFF835SEA	ENCFF835SEA	/annotations/ENCSR855LWK/	GRCh38			bed	bed bed3+	bed3+	3540674	DNase-seq	posterior cingulate gyrus	brain				/files/ENCFF835SEA/@@download/ENCFF835SEA.bed.gz	/files/ENCFF450CKG/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:02:24.822885+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF665EBU/	ENCFF665EBU	ENCFF665EBU	/annotations/ENCSR724TRX/	GRCh38			bed	bed bed3+	bed3+	3916105	DNase-seq	central memory CD8-positive, alpha-beta T cell					/files/ENCFF665EBU/@@download/ENCFF665EBU.bed.gz	/files/ENCFF819HYK/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:45:34.252436+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF320PFY/	ENCFF320PFY	ENCFF320PFY	/annotations/ENCSR256LQV/	GRCh38			bed	bed bed3+	bed3+	3562783	DNase-seq	stimulated activated CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF320PFY/@@download/ENCFF320PFY.bed.gz	/files/ENCFF739ZEI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:19:30.724717+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF201SJD/	ENCFF201SJD	ENCFF201SJD	/annotations/ENCSR018IUX/	GRCh38			bed	bed bed3+	bed3+	3835837	DNase-seq	stimulated activated naive CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF201SJD/@@download/ENCFF201SJD.bed.gz	/files/ENCFF531CLU/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:19:35.211151+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF274ZVA/	ENCFF274ZVA	ENCFF274ZVA	/annotations/ENCSR826FTX/	GRCh38			bed	bed bed3+	bed3+	3657449	DNase-seq	posterior cingulate gyrus	brain				/files/ENCFF274ZVA/@@download/ENCFF274ZVA.bed.gz	/files/ENCFF950JWC/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:02:00.984557+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF873CUF/	ENCFF873CUF	ENCFF873CUF	/annotations/ENCSR913OIF/	GRCh38			bed	bed bed3+	bed3+	3628604	DNase-seq	effector memory CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF873CUF/@@download/ENCFF873CUF.bed.gz	/files/ENCFF066NPN/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:45:06.705622+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF844CWU/	ENCFF844CWU	ENCFF844CWU	/annotations/ENCSR251NWI/	GRCh38			bed	bed bed3+	bed3+	3586776	DNase-seq	stimulated activated naive CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF844CWU/@@download/ENCFF844CWU.bed.gz	/files/ENCFF340UPU/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:19:39.772704+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF221DGI/	ENCFF221DGI	ENCFF221DGI	/annotations/ENCSR573TSU/	GRCh38			bed	bed bed3+	bed3+	3716178	DNase-seq	stimulated activated naive CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF221DGI/@@download/ENCFF221DGI.bed.gz	/files/ENCFF384JGM/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:19:44.448258+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF340NQA/	ENCFF340NQA	ENCFF340NQA	/annotations/ENCSR407ZOC/	GRCh38			bed	bed bed3+	bed3+	3725370	DNase-seq	stimulated activated CD8-positive, alpha-beta memory T cell	blood,bodily fluid				/files/ENCFF340NQA/@@download/ENCFF340NQA.bed.gz	/files/ENCFF745LRJ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:20:28.248501+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF533ZDK/	ENCFF533ZDK	ENCFF533ZDK	/annotations/ENCSR520WFC/	GRCh38			bed	bed bed3+	bed3+	3522009	DNase-seq	posterior cingulate gyrus	brain				/files/ENCFF533ZDK/@@download/ENCFF533ZDK.bed.gz	/files/ENCFF928RWK/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:02:52.776439+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF032GBI/	ENCFF032GBI	ENCFF032GBI	/annotations/ENCSR658AVY/	GRCh38			bed	bed bed3+	bed3+	3612035	DNase-seq	stimulated activated CD8-positive, alpha-beta memory T cell	blood,bodily fluid				/files/ENCFF032GBI/@@download/ENCFF032GBI.bed.gz	/files/ENCFF013KXV/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:20:12.396698+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF888UQH/	ENCFF888UQH	ENCFF888UQH	/annotations/ENCSR444DKY/	GRCh38			bed	bed bed3+	bed3+	3327908	DNase-seq	cardiac muscle cell	musculature of body,heart				/files/ENCFF888UQH/@@download/ENCFF888UQH.bed.gz	/files/ENCFF031LNS/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:35:44.302640+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF636KTI/	ENCFF636KTI	ENCFF636KTI	/annotations/ENCSR152FIL/	GRCh38			bed	bed bed3+	bed3+	3376056	DNase-seq	thymus	thymus,endocrine gland,immune organ				/files/ENCFF636KTI/@@download/ENCFF636KTI.bed.gz	/files/ENCFF399QJJ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:52:02.212603+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF196CMX/	ENCFF196CMX	ENCFF196CMX	/annotations/ENCSR489WPU/	GRCh38			bed	bed bed3+	bed3+	3482026	DNase-seq	head of caudate nucleus	brain				/files/ENCFF196CMX/@@download/ENCFF196CMX.bed.gz	/files/ENCFF821IWB/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:56:52.077683+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF995NCB/	ENCFF995NCB	ENCFF995NCB	/annotations/ENCSR180PZY/	GRCh38			bed	bed bed3+	bed3+	3466906	DNase-seq	activated T-cell	blood,bodily fluid				/files/ENCFF995NCB/@@download/ENCFF995NCB.bed.gz	/files/ENCFF186HMS/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:14:07.375076+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF251IYS/	ENCFF251IYS	ENCFF251IYS	/annotations/ENCSR955RML/	GRCh38			bed	bed bed3+	bed3+	3525775	DNase-seq	head of caudate nucleus	brain				/files/ENCFF251IYS/@@download/ENCFF251IYS.bed.gz	/files/ENCFF225TLQ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:56:56.929372+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF615JUC/	ENCFF615JUC	ENCFF615JUC	/annotations/ENCSR978NKG/	GRCh38			bed	bed bed3+	bed3+	3491012	DNase-seq	activated T-cell	blood,bodily fluid				/files/ENCFF615JUC/@@download/ENCFF615JUC.bed.gz	/files/ENCFF425CHB/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:13:44.293189+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF071EJX/	ENCFF071EJX	ENCFF071EJX	/annotations/ENCSR192CVB/	GRCh38			bed	bed bed3+	bed3+	3655933	DNase-seq	naive thymus-derived CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF071EJX/@@download/ENCFF071EJX.bed.gz	/files/ENCFF028XCH/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:40:03.882227+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF742AWL/	ENCFF742AWL	ENCFF742AWL	/annotations/ENCSR449VNV/	GRCh38			bed	bed bed3+	bed3+	3625570	DNase-seq	activated T-cell	blood,bodily fluid				/files/ENCFF742AWL/@@download/ENCFF742AWL.bed.gz	/files/ENCFF396GSC/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:14:35.166926+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF982VXL/	ENCFF982VXL	ENCFF982VXL	/annotations/ENCSR228YLS/	GRCh38			bed	bed bed3+	bed3+	3534555	DNase-seq	naive thymus-derived CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF982VXL/@@download/ENCFF982VXL.bed.gz	/files/ENCFF739HRZ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:40:08.435357+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF365MFP/	ENCFF365MFP	ENCFF365MFP	/annotations/ENCSR226LZZ/	GRCh38			bed	bed bed3+	bed3+	3625221	DNase-seq	head of caudate nucleus	brain				/files/ENCFF365MFP/@@download/ENCFF365MFP.bed.gz	/files/ENCFF925ADA/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:56:38.249912+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF132CZN/	ENCFF132CZN	ENCFF132CZN	/annotations/ENCSR602ONM/	GRCh38			bed	bed bed3+	bed3+	4208258	DNase-seq	naive thymus-derived CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF132CZN/@@download/ENCFF132CZN.bed.gz	/files/ENCFF327AEC/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:39:20.034006+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF554AKU/	ENCFF554AKU	ENCFF554AKU	/annotations/ENCSR866VGC/	GRCh38			bed	bed bed3+	bed3+	3732232	DNase-seq	head of caudate nucleus	brain				/files/ENCFF554AKU/@@download/ENCFF554AKU.bed.gz	/files/ENCFF426DJE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:56:42.829513+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF592SDW/	ENCFF592SDW	ENCFF592SDW	/annotations/ENCSR479BDF/	GRCh38			bed	bed bed3+	bed3+	3687308	DNase-seq	activated T-cell	blood,bodily fluid				/files/ENCFF592SDW/@@download/ENCFF592SDW.bed.gz	/files/ENCFF779CJK/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:14:02.791714+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF831BRF/	ENCFF831BRF	ENCFF831BRF	/annotations/ENCSR673FDN/	GRCh38			bed	bed bed3+	bed3+	3509784	DNase-seq	head of caudate nucleus	brain				/files/ENCFF831BRF/@@download/ENCFF831BRF.bed.gz	/files/ENCFF918OBQ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:57:15.812577+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF263UTQ/	ENCFF263UTQ	ENCFF263UTQ	/annotations/ENCSR190LPJ/	GRCh38			bed	bed bed3+	bed3+	3525022	DNase-seq	activated T-cell	blood,bodily fluid				/files/ENCFF263UTQ/@@download/ENCFF263UTQ.bed.gz	/files/ENCFF719CAS/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:13:58.189735+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF465UUW/	ENCFF465UUW	ENCFF465UUW	/annotations/ENCSR503IDW/	GRCh38			bed	bed bed3+	bed3+	3817175	DNase-seq	CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF465UUW/@@download/ENCFF465UUW.bed.gz	/files/ENCFF396KRO/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:34:28.828338+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
